Message_Length,Document Index (generated),Message_Length (bin),Number of Records,Created Time,Id (From),Id,Message,Name,Updated Time
4514,313,4500,1,2018-03-12T12:03:03+0000,100021479812612,284578622020844_372004216611617,"Thank you all for attending the Masterclass on Basics of Digital literacy. For those who could not make it, here is a summary of the Masterclass for your reference and learning: 

**Part 1: Why is Digital Literacy important? **

It is a literacy just like reading and writing and is a must in today’s world.

The more we use technology to meet our needs and requirements, the more we need to build our capacity to use it well. It is not just about keeping up to date with technology, but if we also want to be productive and successful in our workplaces, then we need to be digitally literate. 

**What does Digital Literacy mean?  **

It is the ability to find, evaluate, create, use and share information using digital technology and Internet. 

**As trainers, how do we use technology as a tool to learn and not allow it to become a barrier for learning? **

Use technology in your sessions either in your teaching process or allow answers to be given using smart phones since once students graduate from your centre/ITI and look for work or go for higher studies, they will need to look for solutions/information. 

**Part 2 : Tips for finding information on the internet  **

Tip 1. Use keyword  - a single or multiple words that are key(very important) for your search. For ex, you can search for:  Rasgulla shops on M G Road Bangalore 

Tip 2: Use double quotes when you are new to a certain topic or subject that you need information on. 

For ex, “Retail Management” will search for both Retail and management together

Tip 3: You can also try out advanced google search for finding information (https://www.google.com/advanced_search)

Tip 4: Be more specific in your search. For ex, search for “outdoor energizer for a group of 30 youth” instead of just “energizer for a group of 30” makes your search more specific and accurate. 

**Evaluating information on the internet: **

It is equally important to evaluate information that we find on the internet. Wikipedia is a decently reliable source of information. The references at the bottom of a Wikipedia (https://www.wikipedia.org/) page lists the various sources of information for the content of a particular webpage on the Wikipedia. 

No matter what type of research you're doing, it's important to look at multiple sources. Even a reliable website may not include all of the relevant information. Using multiple sources allows you to see all sides of a story, which gives you a better perspective than if you had only looked at one source. 

An excellent article to help you evaluate information: https://www.gcflearnfree.org/searchbetter/judging-online-information/1/

Both finding and evaluating information are skills that get better with practice.  ***So go out there and practice, practice and practice. ***

**Part 3: What is Internet? **

It is a huge network of digital devices such as smart phones, desktop computers, laptops etc that communicate with each other. It is built using cables running all across the planet. It was started for defense purposes but today it is equally accessible for everyone, including children who use it for learning new subjects. 

**Creating and sharing information: **

We are becoming creators of media and sharing media across platforms such as Facebook and Trainer tribe which uses Workplace from Facebook. You can create and share audios, videos, pictures, articles etc related to your trainings/subject on Trainer tribe just like you would share on Facebook. You can also share resources shared on Trainer tribe in your classrooms or with your colleagues who are not yet on Trainer Tribe. 

**Quest’s work on Digital Literacy: **

Quest uses the blended learning model for training of trainers. Quest has its own Digital literacy handbook. It’s digital toolkit for trainers is currently under production and will be rolled out in the near future. Quest also has a digital toolkit on programming concepts which can be made available if required. 

**Part 4: We are happy to help you: **

For any queries related to Digital literacy if you would like to simple attend a session on Digital literacy conducted by the Quest team, please feel free to post your question in either of the following ways: 

1. Place your question in the Digital literacy group

2. Post a message to any of the Digital literacy team members namely Aditi Kumar , Pavani , Anitha, Nikhil Patel  on Trainer Tribe. 

3. You may also send an email to trainertribe@questalliance.net or send a message to the Trainer tribe account.",Trainer Tribe,2018-03-12T12:07:29+0000
189,314,175,1,2018-03-09T04:24:18+0000,100021982639863,284578622020844_370500806761958,"Education is not
the name of any
Degree or Certificate
that can be shown
to others as a proof..

But IT is the name of
our Attitude, Actions,
Language & Behaviour
with others in real Life ~",Mr.Bamdev Tripathi,2018-03-12T08:50:55+0000
18,315,0,1,2018-03-09T08:40:36+0000,100021479812612,284578622020844_370568263421879,Masterclass Part 1,Trainer Tribe,2018-03-12T07:48:21+0000
16,316,0,1,2018-03-12T06:49:23+0000,100022125796211,284578622020844_371899263288779,Just saw this...,Ayush,2018-03-12T06:49:23+0000
35,317,25,1,2018-03-10T06:20:20+0000,100022546450934,284578622020844_371016146710424,"""Small trick of Communication gap """,Rosline,2018-03-10T11:27:34+0000
26,318,25,1,2018-03-10T10:50:15+0000,100019095730344,284578622020844_371088916703147,"This is right  Attitude 

",Sreejith,2018-03-10T10:50:16+0000
35,319,25,1,2018-03-10T10:25:48+0000,100022546450934,284578622020844_371079916704047,""" Trying to cheer up the Trainees """,Rosline,2018-03-10T10:25:48+0000
60,320,50,1,2018-03-10T10:16:38+0000,100022546450934,284578622020844_371078160037556,"""Understanding Interests& Abilities activity from My Career""",Rosline,2018-03-10T10:16:39+0000
70,321,50,1,2018-03-09T15:09:19+0000,100021853848288,284578622020844_370728313405874,"Women's Day celebrated with Tupperware company in Mathikere, Bangalore",Pavithra S,2018-03-09T15:09:20+0000
601,322,600,1,2018-03-09T13:15:04+0000,100022094042409,284578622020844_370653166746722,"# **#28 Fact for the Day**
# **Big things have Small Beginnings**

*So Keep trying until you succeed*

**With Amazing Groups**

[Communicative English](https://questalliance.facebook.com/groups/2076064505946695/) [Entrepreneurship](https://questalliance.facebook.com/groups/166971703871481/) [Life Skills](https://questalliance.facebook.com/groups/148774729037763/) [My Career](https://questalliance.facebook.com/groups/112376982763245/) [Digital Literacy](https://questalliance.facebook.com/groups/853886414784948/) [Resource Library](https://questalliance.facebook.com/groups/112373509463067/) ** **",Joel,2018-03-09T13:15:05+0000
1417,323,1400,1,2018-03-09T13:07:37+0000,100022094042409,284578622020844_370651053413600,"# **Book of the Month - March 2018**
# The 5 Patterns of Extraordinary Careers

 This is the **summary of the Book**, which only contains **less than 10 Pages**.

You can **learn the Basic concepts** of the book ***within 10 Minutes.***

The Authors identify** five patterns as characteristic **of a majority of successful leaders: **realizing your own potential **and demonstrating how it **increases value to an organization**; creating an environment where **all members of the organization can succeed**; figuring out how to land the job without required experience even when it appears that it will be impossible to get experience without the job.** Performing far beyond the defined job parameters**; and finally, finding the right fit.   performing far beyond the defined job parameters; and finally, finding the right fit. 

I am **open to your Questions** for Discussions.

***Do Mention in the comment Section.***

**With Amazing Groups**

[Communicative English](https://questalliance.facebook.com/groups/2076064505946695/) [Entrepreneurship](https://questalliance.facebook.com/groups/166971703871481/) [Life Skills](https://questalliance.facebook.com/groups/148774729037763/) [My Career](https://questalliance.facebook.com/groups/112376982763245/) [Digital Literacy](https://questalliance.facebook.com/groups/853886414784948/) [Resource Library](https://questalliance.facebook.com/groups/112373509463067/)",Joel,2018-03-09T13:07:39+0000
32,324,25,1,2018-03-09T11:08:50+0000,100022546450934,284578622020844_370617666750272,"""Started with Linked in process""",Rosline,2018-03-09T11:08:51+0000
18,325,0,1,2018-03-09T09:57:22+0000,100021479812612,284578622020844_370595613419144,Masterclass Part 3,Trainer Tribe,2018-03-09T09:57:22+0000
112,326,100,1,2018-03-09T09:17:35+0000,100018724749160,284578622020844_370580880087284,Hope you are all attending the digital literacy master class with Aditi Kumar! Eager to hear what your feedback!,Ashutosh,2018-03-09T09:17:35+0000
18,327,0,1,2018-03-09T08:50:39+0000,100021479812612,284578622020844_370574623421243,Masterclass Part 2,Trainer Tribe,2018-03-09T08:50:39+0000
136,328,125,1,2018-03-09T06:00:58+0000,100021479812612,284578622020844_370522070093165,"# Masterclass on Basics of Digital Literacy by Aditi Kumar starts in 3 hours. 
# Ask your questions here and we will answer them at 2PM!",Trainer Tribe,2018-03-09T08:30:15+0000
250,329,250,1,2018-03-09T05:11:10+0000,100019162842561,284578622020844_370511843427521,"So many meaningful ways to celebrate Women's Day!! Do read the lovely posts shared on Employability Skills - ITI group. 

Thanks for the posts M S Mahala Ashuva Shuziini Imran Ansari
# How did you celebrate Women's Day at your institutes and centers?",Sushmitha,2018-03-09T08:16:24+0000
93,330,75,1,2018-03-08T16:08:14+0000,100018678311645,284578622020844_370291666782872,https://questalliance.m.facebook.com/groups/284578622020844?view=permalink&id=369091623569543,Ragini Lall,2018-03-08T16:08:15+0000
236,331,225,1,2018-03-08T16:01:28+0000,100022924790605,284578622020844_370289733449732,"**Theme of the Month is Digital Literacy** so **start putting your question** before Aditi Kumar starts the MasterClass tomorrow by 2PM. Please join us on Trainer Tribe at 2PM :)
Excited to see the questions on basic digital literacy :)",M S Mahala,2018-03-08T16:01:28+0000
121,332,100,1,2018-03-06T13:30:33+0000,100021479812612,284578622020844_369091623569543,Our next Masterclass on Basics of Digital is here. Watch Aditi Kumar and find out when it is and how you can participate!,Trainer Tribe,2018-03-08T15:29:27+0000
312,333,300,1,2018-03-08T05:05:18+0000,100022924790605,284578622020844_369998683478837,"Celebrating Women’s Day 
Activities we are doing: students writing letters to women’s in their life to let them know their contribution in life, Putting sticky notes to how they will contribute to make the campus more inclusive space :) Sharing success stories and how they can built a space for gender equality.",M S Mahala,2018-03-08T15:02:23+0000
89,334,75,1,2018-03-07T05:02:49+0000,100018724749160,284578622020844_369520170193355,"Universal declaration of human rights.

Have you ever discussed these in your classrooms?",Ashutosh,2018-03-08T12:36:21+0000
43,335,25,1,2018-03-08T12:34:29+0000,100022032163939,284578622020844_370187433459962,Women's day Celebration at KVTI Center Bhuj,Vivek Shihori,2018-03-08T12:34:31+0000
142,336,125,1,2018-03-08T11:56:42+0000,100024186431897,284578622020844_370175646794474,"Hello every one this frank. I want one help if any body have the form of market scan pls attach its very urgent pls help me.

Thank you

Frank",Arun Frank,2018-03-08T12:03:29+0000
31,337,25,1,2018-03-07T04:18:20+0000,100022546450934,284578622020844_369509186861120,"""Started with Digital Literacy""",Rosline,2018-03-08T09:53:41+0000
53,338,50,1,2018-02-21T08:48:31+0000,100024160094794,284578622020844_362870644191641,In this activity Learners learn new words with action,Shreekaanth,2018-03-08T06:34:20+0000
227,339,225,1,2018-03-07T10:42:21+0000,100024203169882,284578622020844_369634286848610,"This movie "" Piper "" has won the Oscar for the best animated movie..It's duration is only 3 min. See how life can change when our heart is full of compation and we change our view to look at a situation.  An outstanding movie !",Sundar karnan,2018-03-08T05:26:50+0000
,340,,1,2018-03-06T07:41:21+0000,100021479812612,284578622020844_369032386908800,,Trainer Tribe,2018-03-07T10:46:08+0000
,341,,1,2018-03-07T09:14:35+0000,100021479812612,284578622020844_369597780185594,,Trainer Tribe,2018-03-07T09:14:36+0000
29,342,25,1,2018-03-07T07:31:42+0000,100022546450934,284578622020844_369555000189872,' Filed Visit to Big Bazzer ',Rosline,2018-03-07T07:31:42+0000
43,343,25,1,2018-03-03T13:26:06+0000,100024211185847,284578622020844_367734957038543,Sushmitha sridhara interacted with students,Shivashankar Reddy,2018-03-07T04:13:03+0000
15,344,0,1,2018-03-06T12:20:16+0000,100022032163939,284578622020844_369109293567776,LinkedIn day...,Vivek Shihori,2018-03-06T12:28:58+0000
315,345,300,1,2018-03-06T07:02:49+0000,100021982639863,284578622020844_369023673576338,"The 6 months of the entire coast,trainer Trainer Tribe but still today, fresh and still looks new! There is so much to learn about how new and different trainers are giving a great platform to different statesmen who would be very commendable, I would like Trainers Tribe always touched the new height and Positions",Mr.Bamdev Tripathi,2018-03-06T07:02:49+0000
